Enum Name,Value,Entry Name
_GXTevRegID,4,GX_MAX_TEVREG
_GXTevScale,0,GX_CS_SCALE_1
_GXTevScale,1,GX_CS_SCALE_2
_GXTevScale,2,GX_CS_SCALE_4
_GXTevScale,3,GX_CS_DIVIDE_2
_GXTevScale,4,GX_MAX_TEVSCALE
_GXTevStageID,0,GX_TEVSTAGE0
_GXTevStageID,1,GX_TEVSTAGE1
_GXTevStageID,2,GX_TEVSTAGE2
_GXTevStageID,3,GX_TEVSTAGE3
_GXTevStageID,4,GX_TEVSTAGE4
_GXTevStageID,5,GX_TEVSTAGE5
_GXTevStageID,6,GX_TEVSTAGE6
_GXTevStageID,7,GX_TEVSTAGE7
_GXTevStageID,8,GX_TEVSTAGE8
_GXTevStageID,9,GX_TEVSTAGE9
_GXTevStageID,10,GX_TEVSTAGE10
_GXTevStageID,11,GX_TEVSTAGE11
_GXTevStageID,12,GX_TEVSTAGE12
_GXTevStageID,13,GX_TEVSTAGE13
_GXTevStageID,14,GX_TEVSTAGE14
_GXTevStageID,15,GX_TEVSTAGE15
_GXTevStageID,16,GX_MAX_TEVSTAGE
_GXTexCacheSize,0,GX_TEXCACHE_32K
_GXTexCacheSize,1,GX_TEXCACHE_128K
_GXTexCacheSize,2,GX_TEXCACHE_512K
_GXTexCacheSize,3,GX_TEXCACHE_NONE
_GXTexCoordID,0,GX_TEXCOORD0
_GXTexCoordID,1,GX_TEXCOORD1
_GXTexCoordID,2,GX_TEXCOORD2
_GXTexCoordID,3,GX_TEXCOORD3
_GXTexCoordID,4,GX_TEXCOORD4
_GXTexCoordID,5,GX_TEXCOORD5
_GXTexCoordID,6,GX_TEXCOORD6
_GXTexCoordID,7,GX_TEXCOORD7
_GXTexCoordID,8,GX_MAX_TEXCOORD
_GXTexCoordID,255,GX_TEXCOORD_NULL
_GXTexFilter,0,GX_NEAR
_GXTexFilter,1,GX_LINEAR
_GXTexFilter,2,GX_NEAR_MIP_NEAR
_GXTexFilter,3,GX_LIN_MIP_NEAR
_GXTexFilter,4,GX_NEAR_MIP_LIN
_GXTexFilter,5,GX_LIN_MIP_LIN
_GXTexFmt,0,GX_TF_I4
_GXTexFmt,1,GX_TF_I8
_GXTexFmt,2,GX_TF_IA4
_GXTexFmt,3,GX_TF_IA8
_GXTexFmt,4,GX_TF_RGB565
_GXTexFmt,5,GX_TF_RGB5A3
_GXTexFmt,6,GX_TF_RGBA8
_GXTexFmt,14,GX_TF_CMPR
_GXTexFmt,15,GX_CTF_R4
_GXTexFmt,16,GX_CTF_RA4
_GXTexFmt,17,GX_CTF_RA8
_GXTexFmt,18,GX_CTF_YUVA8
_GXTexFmt,19,GX_CTF_A8
_GXTexFmt,20,GX_CTF_R8
_GXTexFmt,21,GX_CTF_G8
_GXTexFmt,22,GX_CTF_B8
_GXTexFmt,23,GX_CTF_RG8
_GXTexFmt,24,GX_CTF_GB8
_GXTexFmt,25,GX_TF_Z8
_GXTexFmt,26,GX_TF_Z16
_GXTexFmt,27,GX_TF_Z24X8
_GXTexFmt,28,GX_CTF_Z4
_GXTexFmt,29,GX_CTF_Z8M
_GXTexFmt,30,GX_CTF_Z8L
_GXTexFmt,31,GX_CTF_Z16L
_GXTexFmt,32,GX_TF_A8
_GXTexGenSrc,0,GX_TG_POS
_GXTexGenSrc,1,GX_TG_NRM
_GXTexGenSrc,2,GX_TG_BINRM
_GXTexGenSrc,3,GX_TG_TANGENT
_GXTexGenSrc,4,GX_TG_TEX0
_GXTexGenSrc,5,GX_TG_TEX1
_GXTexGenSrc,6,GX_TG_TEX2
_GXTexGenSrc,7,GX_TG_TEX3
_GXTexGenSrc,8,GX_TG_TEX4
_GXTexGenSrc,9,GX_TG_TEX5
_GXTexGenSrc,10,GX_TG_TEX6
_GXTexGenSrc,11,GX_TG_TEX7
_GXTexGenSrc,12,GX_TG_TEXCOORD0
_GXTexGenSrc,13,GX_TG_TEXCOORD1
_GXTexGenSrc,14,GX_TG_TEXCOORD2
_GXTexGenSrc,15,GX_TG_TEXCOORD3
_GXTexGenSrc,16,GX_TG_TEXCOORD4
_GXTexGenSrc,17,GX_TG_TEXCOORD5
_GXTexGenSrc,18,GX_TG_TEXCOORD6
_GXTexGenSrc,19,GX_TG_COLOR0
_GXTexGenSrc,20,GX_TG_COLOR1
_GXTexGenType,0,GX_TG_MTX3x4
_GXTexGenType,1,GX_TG_MTX2x4
_GXTexGenType,2,GX_TG_BUMP0
_GXTexGenType,3,GX_TG_BUMP1
_GXTexGenType,4,GX_TG_BUMP2
_GXTexGenType,5,GX_TG_BUMP3
_GXTexGenType,6,GX_TG_BUMP4
_GXTexGenType,7,GX_TG_BUMP5
_GXTexGenType,8,GX_TG_BUMP6
_GXTexGenType,9,GX_TG_BUMP7
_GXTexGenType,10,GX_TG_SRTG
_GXTexMapID,0,GX_TEXMAP0
_GXTexMapID,1,GX_TEXMAP1
_GXTexMapID,2,GX_TEXMAP2
_GXTexMapID,3,GX_TEXMAP3
_GXTexMapID,4,GX_TEXMAP4
_GXTexMapID,5,GX_TEXMAP5
_GXTexMapID,6,GX_TEXMAP6
_GXTexMapID,7,GX_TEXMAP7
_GXTexMapID,8,GX_MAX_TEXMAP
_GXTexMapID,255,GX_TEXMAP_NULL
_GXTexMapID,256,GX_TEX_DISABLE
_GXTexMtx,30,GX_TEXMTX0
_GXTexMtx,33,GX_TEXMTX1
_GXTexMtx,36,GX_TEXMTX2
_GXTexMtx,39,GX_TEXMTX3
_GXTexMtx,42,GX_TEXMTX4
_GXTexMtx,45,GX_TEXMTX5
_GXTexMtx,48,GX_TEXMTX6
_GXTexMtx,51,GX_TEXMTX7
_GXTexMtx,54,GX_TEXMTX8
_GXTexMtx,57,GX_TEXMTX9
_GXTexMtx,60,GX_IDENTITY
_GXTexWrapMode,0,GX_CLAMP
_GXTexWrapMode,1,GX_REPEAT
_GXTexWrapMode,2,GX_MIRROR
_GXTexWrapMode,3,GX_MAX_TEXWRAPMODE
_GXTlutFmt,0,GX_TL_IA8
_GXTlutFmt,1,GX_TL_RGB565
_GXTlutFmt,2,GX_TL_RGB5A3
_GXTlutFmt,3,GX_MAX_TLUTFMT
_GXVtxFmt,0,GX_VTXFMT0
_GXVtxFmt,1,GX_VTXFMT1
_GXVtxFmt,2,GX_VTXFMT2
_GXVtxFmt,3,GX_VTXFMT3
_GXVtxFmt,4,GX_VTXFMT4
_GXVtxFmt,5,GX_VTXFMT5
_GXVtxFmt,6,GX_VTXFMT6
_GXVtxFmt,7,GX_VTXFMT7
_GXVtxFmt,8,GX_MAX_VTXFMT
cBgS_GrpPassChk__Attr,1,Solid
cBgS_GrpPassChk__Attr,2,Water
cBgS_GrpPassChk__Attr,4,Lava
cBgS_GrpPassChk__Attr,8,Unknown1
cBgS_GrpPassChk__Attr,16,Unknown2
cBgS_GrpPassChk__Attr,2147483648,__dummy
cBgW__Flag,1,MoveBG
cBgW__Flag,16,NoVtxTbl
cBgW__Flag,32,Global
cBgW__Flag,128,Immovable
cBgW__IgnorePlaneType,1,Ground
cBgW__IgnorePlaneType,2,Wall
cBgW__IgnorePlaneType,4,Roof
cBgW__IgnorePlaneType,2147483648,__dummy
cCcD_Obj__DamageTypes,2,Sword
cCcD_Obj__DamageTypes,32,Bomb
cCcD_Obj__DamageTypes,64,Boomerang
cCcD_Obj__DamageTypes,128,BokoStick
cCcD_Obj__DamageTypes,256,Water
cCcD_Obj__DamageTypes,512,Fire
cCcD_Obj__DamageTypes,1024,BokoblinMachete
cCcD_Obj__DamageTypes,16384,NormalArrow
cCcD_Obj__DamageTypes,65536,SkullHammer
cCcD_Obj__DamageTypes,262144,FireArrows
cCcD_Obj__DamageTypes,524288,IceArrows
cCcD_Obj__DamageTypes,1048576,LightArrow
cCcD_Obj__DamageTypes,2097152,DekuLeafWind
cCcD_Obj__DamageTypes,16777216,StalfosMace
cCcD_Obj__DamageTypes,67108864,DarknutSword
cCcD_Obj__DamageTypes,134217728,GrapplingHook
cCcD_Obj__DamageTypes,268435456,MoblinSpear
cCcD_Obj__DamageTypes,536870912,PhantomGanonSword
cCcD_Obj__Status,1,Hit
cCcD_Obj__Status,2,AtHit
cCcD_Obj__Status,2147483648,__dummy
cCcD__CommonFlag,1,EnableCheck
cCcD__CommonFlag,2,CategoryBit1
cCcD__CommonFlag,4,CategoryBit2
cCcD__CommonFlag,8,CategoryBit3
cCcD__CommonFlag,16,EnableSendAtTg
cCcD__CommonFlag,512,EnableSendCo
cCcD__CommonFlag,2147483648,__dummy
card_errors,0,CARD_ERROR_READY
card_errors,1,CARD_ERROR_UNLOCKED
card_errors,4294967168,CARD_ERROR_FATAL_ERROR
card_errors,4294967282,CARD_ERROR_CANCELED
card_errors,4294967283,CARD_ERROR_ENCODING
card_errors,4294967284,CARD_ERROR_NAMETOOLONG
card_errors,4294967285,CARD_ERROR_LIMIT
card_errors,4294967286,CARD_ERROR_NOPERM
card_errors,4294967287,CARD_ERROR_INSSPACE
card_errors,4294967288,CARD_ERROR_NOENT
card_errors,4294967289,CARD_ERROR_EXIST
card_errors,4294967290,CARD_ERROR_BROKEN
card_errors,4294967291,CARD_ERROR_IOERROR
card_errors,4294967292,CARD_ERROR_NOFILE
card_errors,4294967293,CARD_ERROR_NOCARD
card_errors,4294967294,CARD_ERROR_WRONGDEVICE
card_errors,4294967295,CARD_ERROR_BUSY
dAttention__Type,0,LockOn_0x00
dAttention__Type,1,LockOn_Talk
dAttention__Type,2,LockOn_Enemy
dAttention__Type,3,Action_Talk
dAttention__Type,4,Action_Carry
dAttention__Type,5,Action_Door
dAttention__Type,6,Action_Treasure
dAttention__Type,7,Action_Ship
dAttention__Type,4294967295,__dummy
dBgS_Acch__Flags,2,GRND_NONE
dBgS_Acch__Flags,4,WALL_NONE
dBgS_Acch__Flags,8,ROOF_NONE
dBgS_Acch__Flags,16,WALL_HIT
dBgS_Acch__Flags,32,GROUND_HIT
dBgS_Acch__Flags,64,GROUND_FIND
dBgS_Acch__Flags,128,GROUND_LANDING
dBgS_Acch__Flags,256,GROUND_AWAY
dBgS_Acch__Flags,512,ROOF_HIT
dBgS_Acch__Flags,1024,WATER_NONE
dBgS_Acch__Flags,2048,WATER_HIT
dBgS_Acch__Flags,4096,WATER_IN
dBgS_Acch__Flags,8192,LINE_CHECK
dDlst_alphaModelData__Type,0,Bonbori
dDlst_alphaModelData__Type,1,BonboriTwice
dDlst_alphaModelData__Type,2,BeamCheck
dDlst_alphaModelData__Type,3,Cube
dDlst_alphaModelData__Type,4,Bonbori2
dDlst_alphaModelData__Type,5,BonboriThrice
dEvDtEvent__EventState,0,None
dEvDtEvent__EventState,1,Ordered
dEvDtEvent__EventState,2,Playing
dEvDtEvent__EventState,4294967295,__dummy
dEvt__ActorCommand,0,None
dEvt__ActorCommand,1,InTalk
dEvt__ActorCommand,2,InDemo
dEvt__ActorCommand,3,InDoor
dEvt__ActorCommand,4,InGetItem
dEvt__ActorCommand,65535,__dummy
dEvt__ActorCondition,0,None
dEvt__ActorCondition,1,CanTalk
dEvt__ActorCondition,4,CanDoor
dEvt__ActorCondition,8,CanGetItem
dEvt__ActorCondition,32,CanTalkItem
dEvt__ActorCondition,32768,__dummy
dEvt__EventType,0,Talk
dEvt__EventType,1,Door
dEvt__EventType,2,Other
dEvt__EventType,3,Compulsory
dEvt__EventType,4,Potential
dEvt__EventType,5,Item
dEvt__EventType,6,Talk_XBtn
dEvt__EventType,7,Talk_YBtn
dEvt__EventType,8,Talk_ZBtn
dEvt__EventType,9,Catch
dEvt__EventType,10,Treasure
dEvt__EventType,11,Photo
dEvt__EventType,12,Change
dEvt__EventType,65535,__dummy
dEvt__MoveApprovalFlag,0,DontMove
dEvt__MoveApprovalFlag,1,NormalMove
dEvt__MoveApprovalFlag,2,ForceMove
dEvt__OrderFlag,0,None
dEvt__OrderFlag,1,RequiresPartnerPcId
dEvt__OrderFlag,2,IssueStaffAll
dEvt__OrderFlag,4,RequiresActiveActor2
dEvt__OrderFlag,8,UnkFlagSet
dEvt__OrderFlag,32768,__dummy
dEvt__StaffType,0,Normal
dEvt__StaffType,1,All
dEvt__StaffType,2,Camera
dEvt__StaffType,3,Effect
dEvt__StaffType,4,Timekeeper
dEvt__StaffType,5,New_Name_(5)
dEvt__StaffType,6,Director
dEvt__StaffType,7,Message
dEvt__StaffType,8,Sounds
dEvt__StaffType,9,Light
dEvt__StaffType,10,New_Name_(4)
dEvt__StaffType,11,Package
dEvt__StaffType,12,Create
dEvt__StaffType,4294967295,__dummy
dEvt__SubstanceType,0,Float
dEvt__SubstanceType,1,Xyz
dEvt__SubstanceType,2,unk
dEvt__SubstanceType,3,Int
dEvt__SubstanceType,4,String
dEvt__SubstanceType,4294967295,__dummy
dItem_data__ItemNo,0,Heart
dItem_data__ItemNo,1,GreenRupee
dItem_data__ItemNo,2,BlueRupee
dItem_data__ItemNo,3,YellowRupee
dItem_data__ItemNo,4,RedRupee
dItem_data__ItemNo,5,PurpleRupee
dItem_data__ItemNo,6,OrangeRupee
dItem_data__ItemNo,7,PieceOfHeart
dItem_data__ItemNo,8,HeartContainer
dItem_data__ItemNo,9,SmallMagicJar
dItem_data__ItemNo,10,LargeMagicJar
dItem_data__ItemNo,11,FiveBombs
dItem_data__ItemNo,12,TenBombs
dItem_data__ItemNo,13,TwentyBombs
dItem_data__ItemNo,14,ThirtyBombs
dItem_data__ItemNo,15,SilverRupee
dItem_data__ItemNo,16,TenArrows
dItem_data__ItemNo,17,TwentyArrows
dItem_data__ItemNo,18,ThirtyArrows
dItem_data__ItemNo,21,SmallKey
dItem_data__ItemNo,22,Fairy
dItem_data__ItemNo,30,triple_heart
dItem_data__ItemNo,31,JoyPendant
dItem_data__ItemNo,32,Telescope
dItem_data__ItemNo,33,TingleTuner
dItem_data__ItemNo,34,WindWaker
dItem_data__ItemNo,35,PictoBox
dItem_data__ItemNo,36,SpoilsBag
dItem_data__ItemNo,37,GrapplingHook
dItem_data__ItemNo,38,DeluxePictoBox
dItem_data__ItemNo,39,HerosBow
dItem_data__ItemNo,40,PowerBracelets
dItem_data__ItemNo,41,IronBoots
dItem_data__ItemNo,42,MagicArmor
dItem_data__ItemNo,44,BaitBag
dItem_data__ItemNo,45,Boomerang
dItem_data__ItemNo,47,Hookshot
dItem_data__ItemNo,48,DeliveryBag
dItem_data__ItemNo,49,Bombs
dItem_data__ItemNo,50,HerosClothes
dItem_data__ItemNo,51,SkullHammer
dItem_data__ItemNo,52,DekuLeaf
dItem_data__ItemNo,53,FireAndIceArrows
dItem_data__ItemNo,54,LightArrow
dItem_data__ItemNo,55,HerosNewClothes
dItem_data__ItemNo,56,HerosSword
dItem_data__ItemNo,57,MasterSwordPowerless
dItem_data__ItemNo,58,MasterSwordHalfPower
dItem_data__ItemNo,59,HerosShield
dItem_data__ItemNo,60,MirrorShield
dItem_data__ItemNo,61,RecoveredHerosSword
dItem_data__ItemNo,62,MasterSwordFullPower
dItem_data__ItemNo,69,SkullNecklace
dItem_data__ItemNo,70,BokoBabaSeed
dItem_data__ItemNo,71,GoldenFeather
dItem_data__ItemNo,72,KnightsCrest
dItem_data__ItemNo,73,RedChuJelly
dItem_data__ItemNo,74,GreenChuJelly
dItem_data__ItemNo,75,BlueChuJelly
dItem_data__ItemNo,78,BigKey
dItem_data__ItemNo,80,EmptyBottle
dItem_data__ItemNo,81,RedPotion
dItem_data__ItemNo,82,GreenPotion
dItem_data__ItemNo,83,BluePotion
dItem_data__ItemNo,84,HalfSoup
dItem_data__ItemNo,85,Soup
dItem_data__ItemNo,86,BottledWater
dItem_data__ItemNo,87,BottledFairy
dItem_data__ItemNo,88,BottledFirefly
dItem_data__ItemNo,89,ForestWater
dItem_data__ItemNo,97,Triforce1
dItem_data__ItemNo,98,Triforce2
dItem_data__ItemNo,99,Triforce3
dItem_data__ItemNo,100,Triforce4
dItem_data__ItemNo,101,Triforce5
dItem_data__ItemNo,102,Triforce6
dItem_data__ItemNo,103,Triforce7
dItem_data__ItemNo,104,Triforce8
dItem_data__ItemNo,105,NayrusPearl
dItem_data__ItemNo,106,DinsPearl
dItem_data__ItemNo,107,FaroresPearl
dItem_data__ItemNo,108,knowledge_tf
dItem_data__ItemNo,109,tact_song1
dItem_data__ItemNo,110,tact_song2
dItem_data__ItemNo,111,tact_song3
dItem_data__ItemNo,112,tact_song4
dItem_data__ItemNo,113,tact_song5
dItem_data__ItemNo,114,tact_song6
dItem_data__ItemNo,120,normal_sail
dItem_data__ItemNo,121,triforce_map1
dItem_data__ItemNo,122,triforce_map2
dItem_data__ItemNo,123,triforce_map3
dItem_data__ItemNo,124,triforce_map4
dItem_data__ItemNo,125,triforce_map5
dItem_data__ItemNo,126,triforce_map6
dItem_data__ItemNo,127,triforce_map7
dItem_data__ItemNo,128,triforce_map8
dItem_data__ItemNo,130,AllPurposeBait
dItem_data__ItemNo,131,HyoiPear
dItem_data__ItemNo,132,esa1
dItem_data__ItemNo,133,esa2
dItem_data__ItemNo,134,esa3
dItem_data__ItemNo,135,esa4
dItem_data__ItemNo,136,esa5
dItem_data__ItemNo,137,magic_bean
dItem_data__ItemNo,138,bird_esa_10
dItem_data__ItemNo,140,flower_1
dItem_data__ItemNo,141,flower_2
dItem_data__ItemNo,142,flower_3
dItem_data__ItemNo,143,heros_flag
dItem_data__ItemNo,144,tairyo_flag
dItem_data__ItemNo,145,sales_flag
dItem_data__ItemNo,146,wind_flag
dItem_data__ItemNo,147,red_flag
dItem_data__ItemNo,148,fossil_head
dItem_data__ItemNo,149,water_statue
dItem_data__ItemNo,150,postman_statue
dItem_data__ItemNo,151,president_statue
dItem_data__ItemNo,152,letter00
dItem_data__ItemNo,153,magic_seed
dItem_data__ItemNo,154,maggies_letter
dItem_data__ItemNo,155,mo_letter
dItem_data__ItemNo,156,cabana_deed
dItem_data__ItemNo,157,kaisen_present1
dItem_data__ItemNo,158,kaisen_present2
dItem_data__ItemNo,159,salvage_item1
dItem_data__ItemNo,160,salvage_item2
dItem_data__ItemNo,161,salvage_item3
dItem_data__ItemNo,162,xxx_039
dItem_data__ItemNo,163,tingle_statue1
dItem_data__ItemNo,164,tingle_statue2
dItem_data__ItemNo,165,tingle_statue3
dItem_data__ItemNo,166,tingle_statue4
dItem_data__ItemNo,167,tingle_statue5
dItem_data__ItemNo,168,tingle_statue6
dItem_data__ItemNo,169,New_Name
dItem_data__ItemNo,170,New_Name_(1)
dItem_data__ItemNo,171,wallet_upgrade_1
dItem_data__ItemNo,172,wallet_upgrade_2
dItem_data__ItemNo,173,bomb_upgrade_1
dItem_data__ItemNo,174,bomb_upgrade_2
dItem_data__ItemNo,175,arrow_upgrade_1
dItem_data__ItemNo,176,arrow_upgrade_2
dItem_data__ItemNo,177,single_magic
dItem_data__ItemNo,178,double_magic
dItem_data__ItemNo,240,Treasure_Chart_31
dItem_data__ItemNo,255,InvalidItem
dItem_data__SpecialBehavior,1,NeverFadeAndDisappear
dItem_data__SpecialBehavior,2,IsAlwaysDeactivated
dItem_data__SpecialBehavior,16,UseNonSimpleShadows?
d_a_andsw0__States,0,CheckSwitchesSet
d_a_andsw0__States,1,CheckSwitchesUnset
d_a_andsw0__States,10,DoNothing
d_a_andsw0__States,20,CheckFirstTimeBasedSwitchSet
d_a_andsw0__States,21,CheckOtherTimeBasedSwitchesSet
d_a_andsw0__States,30,CountDownThenSetSwitch
daAgbsw0_c__BehaviorTypes,0,agbA
daAgbsw0_c__BehaviorTypes,1,agbAT
daAgbsw0_c__BehaviorTypes,2,agbMARK
daAgbsw0_c__BehaviorTypes,3,agbA2
daAgbsw0_c__BehaviorTypes,4,agbF2
daAgbsw0_c__BehaviorTypes,5,agbF
daAgbsw0_c__BehaviorTypes,6,agbTBOX
daAgbsw0_c__BehaviorTypes,7,agbMW
daAgbsw0_c__BehaviorTypes,8,agbCSW
daAgbsw0_c__BehaviorTypes,9,agbR
daAgbsw0_c__BehaviorTypes,10,agbB
daAgbsw0_c__BehaviorTypes,11,agbD
daAgbsw0_c__BehaviorTypes,12,agbFA
daAgbsw0_c__BehaviorTypes,13,agbMARK_2
daAgbsw0_c__BehaviorTypes,14,agbMARK_3
daAgbsw0_c__BehaviorTypes,65535,__dummy
daDoor12_c__ShapeType,0,Earth_Temple_Normal
daDoor12_c__ShapeType,1,Earth_Temple_Miniboss
daDoor12_c__ShapeType,2,Earth_Temple_Boss
daDoor12_c__ShapeType,3,Wind_Temple_Normal
daDoor12_c__ShapeType,4,Wind_Temple_Miniboss
daDoor12_c__ShapeType,5,Wind_Temple_Boss
daEsa_ActionState,0,ActionState_InitialState
daEsa_ActionState,1,ActionState_InAir
daEsa_ActionState,2,ActionState_OnGround
daEsa_ActionState,3,ActionState_OnWater
daEsa_ActionState,4,ActionState_Destroy
daEsa_State,0,BaitInAir
daEsa_State,1,BaitOnGround
daEsa_State,2,BaitOnWater
daNpcPeople_c__NpcType,0,Uo1_Sam
daNpcPeople_c__NpcType,1,Uo2_Gossack
daNpcPeople_c__NpcType,2,Uo3_Garrickson
daNpcPeople_c__NpcType,3,Ub1_Vera
daNpcPeople_c__NpcType,4,Ub2_Pompie
daNpcPeople_c__NpcType,5,Ub3_Missy
daNpcPeople_c__NpcType,6,Ub4_Minenco
daNpcPeople_c__NpcType,7,Uw1_Gillian
daNpcPeople_c__NpcType,8,Uw2_Linda
daNpcPeople_c__NpcType,9,Um1_Kreeb
daNpcPeople_c__NpcType,10,Um2_Anton
daNpcPeople_c__NpcType,11,Um3_Kamo
daNpcPeople_c__NpcType,12,Sa1_Loot
daNpcPeople_c__NpcType,13,Sa2_Gummy
daNpcPeople_c__NpcType,14,Sa3_Kane
daNpcPeople_c__NpcType,15,Sa4_Candy
daNpcPeople_c__NpcType,16,Sa5_Dampa
daNpcPeople_c__NpcType,17,Ug1_Potova
daNpcPeople_c__NpcType,18,Ug2_Joanna
daNpc_Bm1_c__SpecificType,0,Quill_0
daNpc_Bm1_c__SpecificType,1,Quill_1
daNpc_Bm1_c__SpecificType,2,Quill_2
daNpc_Bm1_c__SpecificType,3,Quill_3
daNpc_Bm1_c__SpecificType,4,Quill_4
daNpc_Bm1_c__SpecificType,5,Akoot
daNpc_Bm1_c__SpecificType,6,Skett
daNpc_Bm1_c__SpecificType,7,Basht
daNpc_Bm1_c__SpecificType,8,Bisht
daNpc_Bm1_c__SpecificType,9,Hoskit
daNpc_Bm1_c__SpecificType,10,Ilari_0xA
daNpc_Bm1_c__SpecificType,11,Ilari_0xB
daNpc_Bm1_c__SpecificType,12,Ilari_0xC
daNpc_Bm1_c__SpecificType,13,Pashli
daNpc_Bm1_c__SpecificType,14,Namali
daNpc_Bm1_c__SpecificType,15,Kogoli
daNpc_Bm1_c__SpecificType,255,Invalid
daNpc_Bm1_c__Type,0,Uninitialized
daNpc_Bm1_c__Type,1,Quill
daNpc_Bm1_c__Type,2,Akoot
daNpc_Bm1_c__Type,3,Skett
daNpc_Bm1_c__Type,4,Basht
daNpc_Bm1_c__Type,5,Bisht
daNpc_Bm1_c__Type,6,Hoskit
daNpc_Bm1_c__Type,7,Ilari
daNpc_Bm1_c__Type,8,Pashli
daNpc_Bm1_c__Type,9,Namali
daNpc_Bm1_c__Type,10,Kogoli
daNpc_Bm1_c__Type,255,Invalid
daNpc_Ho_c_state,0,Wait
daNpc_Ho_c_state,1,Talk1
daNpc_Ho_c_state,2,Talk2
daNpc_Ho_c_state,3,Talk3_1
daNpc_Ho_c_state,4,Talk3_2
daNpc_Ho_c_state,5,Give1
daNpc_Ho_c_state,6,Give2
daNpc_Ho_c_state,7,Preach
daPH__BehaviorTypes,0,Peahat
daPH__BehaviorTypes,1,Seahat
daPH__BehaviorTypes,255,UseDefault
daPW__BehaviorType,0,VisibleFromStart
daPW__BehaviorType,1,InvisibleAtStart
daPW__BehaviorType,2,OnlyLanternVisibleAtStart
daPW__BehaviorType,3,JalhallaChildA
daPW__BehaviorType,4,JalhallaChildB
daPW__BehaviorType,255,UseDefault
daPy_FLG1,2,FollowingLink
daPy_FLG1,4,AboutToBeFrozenInIce
daPy_FLG1,8,WearingCasualClothes
daPy_FLG1,16,AboutToBeShotOutOfBabaBud
daPy_FLG1,64,BeingCarriedByLink
daPy_FLG1,256,Cursed
daPy_FLG1,512,ForestWaterAboutToExpire
daPy_FLG1,1024,IsLookingAtEnemy
daPy_FLG1,2048,FrozenInIce
daPy_FLG1,32768,ElixirSoup
daPy_FLG1,65536,AboutToBeShotOutOfWarpPot
daPy_FLG1,524288,AboutToBeDrippingWet
daPy_FLG1,1073741824,DoNotAnimate
daPy_FLG1,2147483648,__dummy
daPy__ButtonAAction,1,Look
daPy__ButtonAAction,2,Speak
daPy__ButtonAAction,4,Lift
daPy__ButtonAAction,5,Climb
daPy__ButtonAAction,10,Check
daPy__ButtonAAction,11,Open
daPy__ButtonAAction,16,Sidle
daPy__ButtonAAction,27,PickupEnemyWeapon
daPy__ButtonAAction,28,GetInShip
daPy__ButtonAAction,38,Read
daPy_py_c__PlayerAttackState,0,NotAttacking
daPy_py_c__PlayerAttackState,1,SwordAttackingLockedOn
daPy_py_c__PlayerAttackState,2,SwordAttackingStab
daPy_py_c__PlayerAttackState,3,SwordAttackingRightHorizontalSlash
daPy_py_c__PlayerAttackState,4,SwordAttackingNotLockedOn
daPy_py_c__PlayerAttackState,5,JumpParrying
daPy_py_c__PlayerAttackState,6,SwordAttackingThurstUpwards
daPy_py_c__PlayerAttackState,7,SwordRightHorizontalSlash
daPy_py_c__PlayerAttackState,8,SpinAttackingS
daPy_py_c__PlayerAttackState,9,HurricaneSpinning
daPy_py_c__PlayerAttackState,10,JumpAttacking
daPy_py_c__PlayerAttackState,11,SwingingBokoStick
daPy_py_c__PlayerAttackState,12,SwingingBokoStickLockedOn
daPy_py_c__PlayerAttackState,13,SwingingBokoblinScimitar
daPy_py_c__PlayerAttackState,14,SwingingBokoblinScimitarLockedOn
daPy_py_c__PlayerAttackState,15,RollParrying
daPy_py_c__PlayerAttackState,17,HammerSideSwinging
daPy_py_c__PlayerAttackState,18,HammerFrontSwinging
daPy_py_c__PlayerAttackState,20,SwingingStalfosMace
daPy_py_c__PlayerAttackState,21,SwingingStalfosMaceLockedOn
daPy_py_c__PlayerAttackState,22,SwingingDarknutSword
daPy_py_c__PlayerAttackState,23,SwingingDarknutSwordLockedOn
daPy_py_c__PlayerAttackState,24,SwingingMoblinSpear
daPy_py_c__PlayerAttackState,25,SwingingMoblinSpearLockedOn
daPy_py_c__PlayerAttackState,26,SwordAttackingTurnaroundHorizontalSlash
daPy_py_c__PlayerAttackState,28,SwingingPhantomGanonSword
daPy_py_c__PlayerAttackState,29,SwingingPhantomGanonSwordLockedOn
daPy_py_c__PlayerAttackState,30,SwordAttackingJumpSpin
daPy_py_c__PlayerAttackState,31,SwordAttackingTurnaroundVerticalSlash
daPy_swBlur_c__BlurColorType,0,NormalSlashBlur
daPy_swBlur_c__BlurColorType,1,ElixirSoupSlashBlur
daPy_swBlur_c__BlurColorType,2,ParryingSlashBlur
daPy_swBlur_c__BlurColorType,2147483648,__dummy
daShip_c__ShipMode,0,Idle
daShip_c__ShipMode,1,Sailing
daShip_c__ShipMode,2,UsingCannon
daShip_c__ShipMode,3,UsingSalvageArm
daSt__BehaviorTypes,0,Normal
daSt__BehaviorTypes,1,Underground
daSt__BehaviorTypes,2,InHorizontalCoffin
daSt__BehaviorTypes,3,InVerticalCoffin
daSt__BehaviorTypes,14,UpperBodyOnly
daTn__BehaviorTypes,0,RoamsAround
daTn__BehaviorTypes,4,GuardsArea
daTn__BehaviorTypes,13,MiniBoss
daTn__BehaviorTypes,14,MasterSwordChamberAmbush
daTn__BehaviorTypes,15,FrozenInTime
daTn__EquipmentTypes,0,NormalEquipment
